start_index,destination_index,shortest_path_distance,shortest_path_seq
14622,17176,0.004048582995951417,"[14622, 17176]"
14622,13504,0.004048582995951417,"[14622, 13504]"
14622,1263,0.004098360655737705,"[14622, 1263]"
14622,4670,0.004098360655737705,"[14622, 4670]"
14622,2530,0.00411522633744856,"[14622, 2530]"
14622,5778,0.00411522633744856,"[14622, 5778]"
14622,11649,0.00411522633744856,"[14622, 11649]"
14622,12305,0.00411522633744856,"[14622, 12305]"
14622,13935,0.004149377593360996,"[14622, 13935]"
14622,4573,0.004149377593360996,"[14622, 4573]"
14622,8710,0.004149377593360996,"[14622, 8710]"
14622,4357,0.004166666666666667,"[14622, 4357]"
14622,475,0.004166666666666667,"[14622, 475]"
14622,3568,0.0041841004184100415,"[14622, 3568]"
14622,7192,0.004201680672268907,"[14622, 7192]"
14622,3268,0.004201680672268907,"[14622, 3268]"
14622,11250,0.004201680672268907,"[14622, 11250]"
14622,8773,0.00425531914893617,"[14622, 8773]"
14622,9686,0.00425531914893617,"[14622, 9686]"
14622,14946,0.00425531914893617,"[14622, 14946]"
14622,12418,0.004273504273504274,"[14622, 12418]"
14622,17004,0.004273504273504274,"[14622, 17004]"
14622,2887,0.004273504273504274,"[14622, 2887]"
14622,13545,0.004273504273504274,"[14622, 13545]"
14622,17233,0.004291845493562232,"[14622, 17233]"
14622,60,0.004310344827586207,"[14622, 60]"
14622,3609,0.004310344827586207,"[14622, 3609]"
14622,18587,0.004310344827586207,"[14622, 18587]"
14622,13995,0.004329004329004329,"[14622, 13995]"
14622,10149,0.004347826086956522,"[14622, 10149]"
14622,3110,0.004347826086956522,"[14622, 3110]"
14622,9075,0.004347826086956522,"[14622, 9075]"
14622,16036,0.004347826086956522,"[14622, 16036]"
14622,5835,0.004347826086956522,"[14622, 5835]"
14622,2717,0.004347826086956522,"[14622, 2717]"
14622,1079,0.004366812227074236,"[14622, 1079]"
14622,6892,0.004366812227074236,"[14622, 6892]"
14622,13612,0.004366812227074236,"[14622, 13612]"
14622,2684,0.004366812227074236,"[14622, 2684]"
14622,15091,0.004366812227074236,"[14622, 15091]"
14622,17604,0.004366812227074236,"[14622, 17604]"
14622,13450,0.004366812227074236,"[14622, 13450]"
14622,5994,0.0043859649122807015,"[14622, 5994]"
14622,11867,0.0043859649122807015,"[14622, 11867]"
14622,12697,0.004424778761061947,"[14622, 12697]"
14622,6922,0.004424778761061947,"[14622, 6922]"
14622,2291,0.0044444444444444444,"[14622, 2291]"
14622,18977,0.0044444444444444444,"[14622, 18977]"
14622,4606,0.0044444444444444444,"[14622, 4606]"
14622,9573,0.004464285714285714,"[14622, 9573]"
14622,8427,0.004464285714285714,"[14622, 8427]"
14622,13879,0.004464285714285714,"[14622, 13879]"
14622,4755,0.004484304932735426,"[14622, 4755]"
14622,3948,0.004484304932735426,"[14622, 3948]"
14622,18231,0.0045045045045045045,"[14622, 18231]"
14622,8966,0.004524886877828055,"[14622, 8966]"
14622,9882,0.004524886877828055,"[14622, 9882]"
14622,5242,0.004524886877828055,"[14622, 5242]"
14622,10485,0.004524886877828055,"[14622, 10485]"
14622,13249,0.004524886877828055,"[14622, 13249]"
14622,13013,0.004545454545454545,"[14622, 13013]"
14622,16448,0.004545454545454545,"[14622, 16448]"
14622,737,0.0045662100456621,"[14622, 737]"
14622,15199,0.0045871559633027525,"[14622, 15199]"
14622,15662,0.0045871559633027525,"[14622, 15662]"
14622,6540,0.0045871559633027525,"[14622, 6540]"
14622,1575,0.0045871559633027525,"[14622, 1575]"
14622,3469,0.004608294930875576,"[14622, 3469]"
14622,5426,0.004608294930875576,"[14622, 5426]"
14622,15825,0.004608294930875576,"[14622, 15825]"
14622,17858,0.004608294930875576,"[14622, 17858]"
14622,11130,0.004629629629629629,"[14622, 11130]"
14622,10527,0.004629629629629629,"[14622, 10527]"
14622,6699,0.004629629629629629,"[14622, 6699]"
14622,10937,0.004629629629629629,"[14622, 10937]"
14622,16852,0.004629629629629629,"[14622, 16852]"
14622,9051,0.004629629629629629,"[14622, 9051]"
14622,376,0.004651162790697674,"[14622, 376]"
14622,1026,0.004651162790697674,"[14622, 1026]"
14622,11409,0.004651162790697674,"[14622, 11409]"
14622,2016,0.004651162790697674,"[14622, 2016]"
14622,4456,0.004651162790697674,"[14622, 4456]"
14622,4517,0.004651162790697674,"[14622, 4517]"
14622,7177,0.004651162790697674,"[14622, 7177]"
14622,7282,0.004651162790697674,"[14622, 7282]"
14622,7771,0.004651162790697674,"[14622, 7771]"
14622,8139,0.004651162790697674,"[14622, 8139]"
14622,10128,0.004651162790697674,"[14622, 10128]"
14622,11108,0.004651162790697674,"[14622, 11108]"
14622,11359,0.004651162790697674,"[14622, 11359]"
14622,12111,0.004651162790697674,"[14622, 12111]"
14622,14220,0.004651162790697674,"[14622, 14220]"
14622,15717,0.004651162790697674,"[14622, 15717]"
14622,13429,0.004651162790697674,"[14622, 13429]"
14622,8537,0.004651162790697674,"[14622, 8537]"
14622,4938,0.004651162790697674,"[14622, 4938]"
14622,8960,0.004651162790697674,"[14622, 8960]"
14622,811,0.004672897196261682,"[14622, 811]"
14622,4162,0.004672897196261682,"[14622, 4162]"
14622,11549,0.004672897196261682,"[14622, 11549]"
14622,1861,0.004672897196261682,"[14622, 1861]"
14622,8075,0.004672897196261682,"[14622, 8075]"
14622,12152,0.004672897196261682,"[14622, 12152]"
14622,14137,0.004672897196261682,"[14622, 14137]"
14622,15206,0.004672897196261682,"[14622, 15206]"
14622,15671,0.004672897196261682,"[14622, 15671]"
14622,16419,0.004672897196261682,"[14622, 16419]"
14622,17338,0.004672897196261682,"[14622, 17338]"
14622,4289,0.004672897196261682,"[14622, 4289]"
14622,15658,0.004672897196261682,"[14622, 15658]"
14622,10811,0.004694835680751174,"[14622, 10811]"
14622,15747,0.004694835680751174,"[14622, 15747]"
14622,15783,0.004694835680751174,"[14622, 15783]"
14622,4196,0.004694835680751174,"[14622, 4196]"
14622,4027,0.004694835680751174,"[14622, 4027]"
14622,17244,0.004694835680751174,"[14622, 17244]"
14622,3394,0.004694835680751174,"[14622, 3394]"
14622,9708,0.004694835680751174,"[14622, 9708]"
14622,11026,0.004694835680751174,"[14622, 11026]"
14622,9531,0.0047169811320754715,"[14622, 9531]"
14622,12259,0.004739336492890996,"[14622, 12259]"
14622,4330,0.004739336492890996,"[14622, 4330]"
14622,5719,0.004739336492890996,"[14622, 5719]"
14622,8689,0.004761904761904762,"[14622, 8689]"
14622,17497,0.004761904761904762,"[14622, 17497]"
14622,775,0.004761904761904762,"[14622, 775]"
14622,9758,0.004761904761904762,"[14622, 9758]"
14622,12955,0.004761904761904762,"[14622, 12955]"
14622,3781,0.004784688995215311,"[14622, 3781]"
14622,13900,0.004784688995215311,"[14622, 13900]"
14622,13907,0.004784688995215311,"[14622, 13907]"
14622,17623,0.004784688995215311,"[14622, 17623]"
14622,17713,0.004784688995215311,"[14622, 17713]"
14622,19172,0.004784688995215311,"[14622, 19172]"
14622,483,0.004784688995215311,"[14622, 483]"
14622,728,0.004784688995215311,"[14622, 728]"
14622,888,0.004784688995215311,"[14622, 888]"
14622,956,0.004784688995215311,"[14622, 956]"
14622,2120,0.004784688995215311,"[14622, 2120]"
14622,2277,0.004784688995215311,"[14622, 2277]"
14622,2461,0.004784688995215311,"[14622, 2461]"
14622,3367,0.004784688995215311,"[14622, 3367]"
14622,4241,0.004784688995215311,"[14622, 4241]"
14622,5089,0.004784688995215311,"[14622, 5089]"
14622,5762,0.004784688995215311,"[14622, 5762]"
14622,8039,0.004784688995215311,"[14622, 8039]"
14622,8145,0.004784688995215311,"[14622, 8145]"
14622,9130,0.004784688995215311,"[14622, 9130]"
14622,11897,0.004784688995215311,"[14622, 11897]"
14622,13679,0.004784688995215311,"[14622, 13679]"
14622,14412,0.004784688995215311,"[14622, 14412]"
14622,18108,0.004784688995215311,"[14622, 18108]"
14622,18639,0.004784688995215311,"[14622, 18639]"
14622,18802,0.004784688995215311,"[14622, 18802]"
14622,3989,0.004784688995215311,"[14622, 3989]"
14622,10998,0.004784688995215311,"[14622, 10998]"
14622,180,0.004830917874396135,"[14622, 180]"
14622,8904,0.004830917874396135,"[14622, 8904]"
14622,11465,0.004830917874396135,"[14622, 11465]"
14622,14581,0.004830917874396135,"[14622, 14581]"
14622,15497,0.004830917874396135,"[14622, 15497]"
14622,4618,0.004830917874396135,"[14622, 4618]"
14622,12380,0.0048543689320388345,"[14622, 12380]"
14622,13638,0.0048543689320388345,"[14622, 13638]"
14622,5108,0.0048543689320388345,"[14622, 5108]"
14622,7790,0.0048543689320388345,"[14622, 7790]"
14622,14964,0.0048543689320388345,"[14622, 14964]"
14622,7096,0.0048543689320388345,"[14622, 7096]"
14622,7344,0.004878048780487805,"[14622, 7344]"
14622,4568,0.004878048780487805,"[14622, 4568]"
14622,3075,0.004901960784313725,"[14622, 3075]"
14622,10830,0.004901960784313725,"[14622, 10830]"
14622,311,0.0049261083743842365,"[14622, 311]"
14622,17886,0.0049261083743842365,"[14622, 17886]"
14622,9753,0.0049504950495049506,"[14622, 9753]"
14622,3988,0.0049504950495049506,"[14622, 3988]"
14622,6932,0.004975124378109453,"[14622, 6932]"
14622,7646,0.004975124378109453,"[14622, 7646]"
14622,15985,0.004975124378109453,"[14622, 15985]"
14622,18551,0.004975124378109453,"[14622, 18551]"
14622,18371,0.005050505050505051,"[14622, 18371]"
14622,9166,0.005050505050505051,"[14622, 9166]"
14622,6860,0.005050505050505051,"[14622, 6860]"
14622,8950,0.005050505050505051,"[14622, 8950]"
14622,4314,0.005076142131979695,"[14622, 4314]"
14622,9918,0.005076142131979695,"[14622, 9918]"
14622,9578,0.005076142131979695,"[14622, 9578]"
14622,13094,0.005076142131979695,"[14622, 13094]"
14622,14328,0.00510204081632653,"[14622, 14328]"
14622,7132,0.005128205128205128,"[14622, 7132]"
14622,7760,0.005128205128205128,"[14622, 7760]"
14622,5505,0.005128205128205128,"[14622, 5505]"
14622,15935,0.005128205128205128,"[14622, 15935]"
14622,1630,0.005154639175257732,"[14622, 1630]"
14622,3232,0.005154639175257732,"[14622, 3232]"
14622,671,0.005154639175257732,"[14622, 671]"
14622,8376,0.005154639175257732,"[14622, 8376]"
14622,5925,0.005154639175257732,"[14622, 5925]"
14622,6637,0.005154639175257732,"[14622, 6637]"
14622,4469,0.0051813471502590676,"[14622, 4469]"
14622,620,0.0051813471502590676,"[14622, 620]"
14622,8989,0.0051813471502590676,"[14622, 8989]"
14622,16244,0.0051813471502590676,"[14622, 16244]"
14622,3064,0.005208333333333333,"[14622, 3064]"
14622,4368,0.005208333333333333,"[14622, 4368]"
14622,13269,0.005235602094240838,"[14622, 13269]"
14622,6067,0.005235602094240838,"[14622, 6067]"
14622,11442,0.005235602094240838,"[14622, 11442]"
14622,15920,0.005263157894736842,"[14622, 15920]"
14622,13043,0.005263157894736842,"[14622, 13043]"
14622,13015,0.005291005291005291,"[14622, 13015]"
14622,4922,0.005291005291005291,"[14622, 4922]"
14622,7496,0.005291005291005291,"[14622, 7496]"
14622,12456,0.005291005291005291,"[14622, 12456]"
14622,10276,0.005291005291005291,"[14622, 10276]"
14622,15084,0.005291005291005291,"[14622, 15084]"
14622,4658,0.005319148936170213,"[14622, 4658]"
14622,6824,0.005319148936170213,"[14622, 6824]"
14622,119,0.0053475935828877,"[14622, 119]"
14622,12387,0.0053475935828877,"[14622, 12387]"
14622,13947,0.005376344086021506,"[14622, 13947]"
14622,2177,0.005376344086021506,"[14622, 2177]"
14622,3675,0.005376344086021506,"[14622, 3675]"
14622,17078,0.005376344086021506,"[14622, 17078]"
14622,18798,0.005376344086021506,"[14622, 18798]"
14622,13390,0.005376344086021506,"[14622, 13390]"
14622,5099,0.005405405405405406,"[14622, 5099]"
14622,15005,0.005405405405405406,"[14622, 15005]"
14622,16017,0.005405405405405406,"[14622, 16017]"
14622,12157,0.005405405405405406,"[14622, 12157]"
14622,18574,0.005405405405405406,"[14622, 18574]"
14622,12271,0.005405405405405406,"[14622, 12271]"
14622,2568,0.005434782608695652,"[14622, 2568]"
14622,6794,0.005434782608695652,"[14622, 6794]"
14622,18646,0.005434782608695652,"[14622, 18646]"
14622,14638,0.005434782608695652,"[14622, 14638]"
14622,2651,0.00546448087431694,"[14622, 2651]"
14622,3448,0.00546448087431694,"[14622, 3448]"
14622,3598,0.00546448087431694,"[14622, 3598]"
14622,5787,0.00546448087431694,"[14622, 5787]"
14622,18820,0.00546448087431694,"[14622, 18820]"
14622,7997,0.00546448087431694,"[14622, 7997]"
14622,17546,0.00546448087431694,"[14622, 17546]"
14622,5805,0.005494505494505495,"[14622, 5805]"
14622,18997,0.0055248618784530384,"[14622, 18997]"
14622,10929,0.0055248618784530384,"[14622, 10929]"
14622,11887,0.0055248618784530384,"[14622, 11887]"
14622,13492,0.0055248618784530384,"[14622, 13492]"
14622,15635,0.0055248618784530384,"[14622, 15635]"
14622,5285,0.0055248618784530384,"[14622, 5285]"
14622,10283,0.0055248618784530384,"[14622, 10283]"
14622,16206,0.0055248618784530384,"[14622, 16206]"
14622,12003,0.0055248618784530384,"[14622, 12003]"
14622,16923,0.0055248618784530384,"[14622, 16923]"
14622,3491,0.0055248618784530384,"[14622, 3491]"
14622,7545,0.0055248618784530384,"[14622, 7545]"
14622,14389,0.0055248618784530384,"[14622, 14389]"
14622,14748,0.0055248618784530384,"[14622, 14748]"
14622,17598,0.0055248618784530384,"[14622, 17598]"
14622,6275,0.0055248618784530384,"[14622, 6275]"
14622,16237,0.0055248618784530384,"[14622, 16237]"
14622,1061,0.005555555555555556,"[14622, 1061]"
14622,10057,0.005555555555555556,"[14622, 10057]"
14622,674,0.00558659217877095,"[14622, 674]"
14622,5972,0.00558659217877095,"[14622, 5972]"
14622,794,0.00558659217877095,"[14622, 794]"
14622,14838,0.00558659217877095,"[14622, 14838]"
14622,8019,0.00558659217877095,"[14622, 8019]"
14622,712,0.0056179775280898875,"[14622, 712]"
14622,5059,0.0056179775280898875,"[14622, 5059]"
14622,601,0.0056179775280898875,"[14622, 601]"
14622,16896,0.0056179775280898875,"[14622, 16896]"
14622,17311,0.0056179775280898875,"[14622, 17311]"
14622,10001,0.0056179775280898875,"[14622, 10001]"
14622,2704,0.005649717514124294,"[14622, 2704]"
14622,9032,0.005649717514124294,"[14622, 9032]"
14622,8308,0.005649717514124294,"[14622, 8308]"
14622,10552,0.005649717514124294,"[14622, 10552]"
14622,2614,0.005649717514124294,"[14622, 2614]"
14622,511,0.005681818181818182,"[14622, 511]"
14622,4785,0.005681818181818182,"[14622, 4785]"
14622,4543,0.005681818181818182,"[14622, 4543]"
14622,7200,0.005681818181818182,"[14622, 7200]"
14622,17865,0.005681818181818182,"[14622, 17865]"
14622,10354,0.005714285714285714,"[14622, 10354]"
14622,18740,0.005714285714285714,"[14622, 18740]"
14622,5297,0.005714285714285714,"[14622, 5297]"
14622,6812,0.005714285714285714,"[14622, 6812]"
14622,3599,0.005714285714285714,"[14622, 3599]"
14622,237,0.005714285714285714,"[14622, 237]"
14622,568,0.005714285714285714,"[14622, 568]"
14622,18111,0.005714285714285714,"[14622, 18111]"
14622,18180,0.005714285714285714,"[14622, 18180]"
14622,17239,0.005714285714285714,"[14622, 17239]"
14622,13718,0.005714285714285714,"[14622, 13718]"
14622,4624,0.005747126436781609,"[14622, 4624]"
14622,15200,0.005747126436781609,"[14622, 15200]"
14622,61,0.005747126436781609,"[14622, 61]"
14622,15786,0.005747126436781609,"[14622, 15786]"
14622,15220,0.005780346820809248,"[14622, 15220]"
14622,7075,0.005780346820809248,"[14622, 7075]"
14622,18272,0.005780346820809248,"[14622, 18272]"
14622,4766,0.005780346820809248,"[14622, 4766]"
14622,11161,0.005780346820809248,"[14622, 11161]"
14622,15425,0.005780346820809248,"[14622, 15425]"
14622,4641,0.005780346820809248,"[14622, 4641]"
14622,9036,0.005780346820809248,"[14622, 9036]"
14622,18384,0.005780346820809248,"[14622, 18384]"
14622,752,0.005780346820809248,"[14622, 752]"
14622,16977,0.005780346820809248,"[14622, 16977]"
14622,7544,0.005780346820809248,"[14622, 7544]"
14622,5415,0.005780346820809248,"[14622, 5415]"
14622,16120,0.005780346820809248,"[14622, 16120]"
14622,5201,0.005813953488372093,"[14622, 5201]"
14622,9423,0.005813953488372093,"[14622, 9423]"
14622,5485,0.005813953488372093,"[14622, 5485]"
14622,15859,0.005813953488372093,"[14622, 15859]"
14622,7736,0.005813953488372093,"[14622, 7736]"
14622,43,0.005813953488372093,"[14622, 43]"
14622,6516,0.005813953488372093,"[14622, 6516]"
14622,18914,0.005847953216374269,"[14622, 18914]"
14622,3503,0.005847953216374269,"[14622, 3503]"
14622,16012,0.005847953216374269,"[14622, 16012]"
14622,4033,0.005847953216374269,"[14622, 4033]"
14622,11229,0.005847953216374269,"[14622, 11229]"
14622,4787,0.005847953216374269,"[14622, 4787]"
14622,14071,0.005847953216374269,"[14622, 14071]"
14622,756,0.005847953216374269,"[14622, 756]"
14622,11217,0.005847953216374269,"[14622, 11217]"
14622,16164,0.005847953216374269,"[14622, 16164]"
14622,4134,0.0058823529411764705,"[14622, 4134]"
14622,4500,0.0058823529411764705,"[14622, 4500]"
14622,4901,0.0058823529411764705,"[14622, 4901]"
14622,9048,0.0058823529411764705,"[14622, 9048]"
14622,15964,0.0058823529411764705,"[14622, 15964]"
14622,302,0.0058823529411764705,"[14622, 302]"
14622,6036,0.0058823529411764705,"[14622, 6036]"
14622,13416,0.0058823529411764705,"[14622, 13416]"
14622,7157,0.0058823529411764705,"[14622, 7157]"
14622,17211,0.005917159763313609,"[14622, 17211]"
14622,8177,0.005917159763313609,"[14622, 8177]"
14622,1240,0.005917159763313609,"[14622, 1240]"
14622,4181,0.005917159763313609,"[14622, 4181]"
14622,17240,0.005917159763313609,"[14622, 17240]"
14622,8463,0.005917159763313609,"[14622, 8463]"
14622,2827,0.005952380952380952,"[14622, 2827]"
14622,4845,0.005952380952380952,"[14622, 4845]"
14622,9358,0.005952380952380952,"[14622, 9358]"
14622,9186,0.005952380952380952,"[14622, 9186]"
14622,15890,0.005952380952380952,"[14622, 15890]"
14622,7352,0.005952380952380952,"[14622, 7352]"
14622,15510,0.005988023952095809,"[14622, 15510]"
14622,2130,0.005988023952095809,"[14622, 2130]"
14622,5832,0.005988023952095809,"[14622, 5832]"
14622,12142,0.005988023952095809,"[14622, 12142]"
14622,7541,0.005988023952095809,"[14622, 7541]"
14622,14385,0.005988023952095809,"[14622, 14385]"
14622,11611,0.005988023952095809,"[14622, 11611]"
14622,14811,0.005988023952095809,"[14622, 14811]"
14622,14785,0.005988023952095809,"[14622, 14785]"
14622,11758,0.005988023952095809,"[14622, 11758]"
14622,10469,0.005988023952095809,"[14622, 10469]"
14622,16799,0.005988023952095809,"[14622, 16799]"
14622,12384,0.006024096385542169,"[14622, 12384]"
14622,2071,0.006024096385542169,"[14622, 2071]"
14622,7054,0.006024096385542169,"[14622, 7054]"
14622,17517,0.006060606060606061,"[14622, 17517]"
14622,100,0.006060606060606061,"[14622, 100]"
14622,14094,0.006060606060606061,"[14622, 14094]"
14622,14637,0.006060606060606061,"[14622, 14637]"
14622,8892,0.006060606060606061,"[14622, 8892]"
14622,19161,0.006060606060606061,"[14622, 19161]"
14622,7606,0.006060606060606061,"[14622, 7606]"
14622,9841,0.006060606060606061,"[14622, 9841]"
14622,13108,0.006060606060606061,"[14622, 13108]"
14622,14625,0.006060606060606061,"[14622, 14625]"
14622,13671,0.006060606060606061,"[14622, 13671]"
14622,15846,0.006060606060606061,"[14622, 15846]"
14622,7807,0.006134969325153374,"[14622, 7807]"
14622,7115,0.006134969325153374,"[14622, 7115]"
14622,1528,0.006134969325153374,"[14622, 1528]"
14622,3665,0.006134969325153374,"[14622, 3665]"
14622,3316,0.006172839506172839,"[14622, 3316]"
14622,4038,0.006172839506172839,"[14622, 4038]"
14622,8681,0.006172839506172839,"[14622, 8681]"
14622,9284,0.006172839506172839,"[14622, 9284]"
14622,18236,0.006172839506172839,"[14622, 18236]"
14622,137,0.006172839506172839,"[14622, 137]"
14622,13280,0.006172839506172839,"[14622, 13280]"
14622,2893,0.006172839506172839,"[14622, 2893]"
14622,3133,0.006211180124223602,"[14622, 3133]"
14622,15806,0.006211180124223602,"[14622, 15806]"
14622,2158,0.006211180124223602,"[14622, 2158]"
14622,2223,0.006211180124223602,"[14622, 2223]"
14622,2659,0.006211180124223602,"[14622, 2659]"
14622,6513,0.006211180124223602,"[14622, 6513]"
14622,2390,0.006211180124223602,"[14622, 2390]"
14622,13723,0.006211180124223602,"[14622, 13723]"
14622,3035,0.00625,"[14622, 3035]"
14622,19008,0.00625,"[14622, 19008]"
14622,10473,0.00625,"[14622, 10473]"
14622,17337,0.00625,"[14622, 17337]"
14622,15538,0.00625,"[14622, 15538]"
14622,11570,0.00625,"[14622, 11570]"
14622,4937,0.00625,"[14622, 4937]"
14622,6773,0.00625,"[14622, 6773]"
14622,10392,0.006289308176100629,"[14622, 10392]"
14622,16440,0.006289308176100629,"[14622, 16440]"
14622,15547,0.006289308176100629,"[14622, 15547]"
14622,12234,0.006289308176100629,"[14622, 12234]"
14622,2687,0.006289308176100629,"[14622, 2687]"
14622,7816,0.006289308176100629,"[14622, 7816]"
14622,7572,0.006289308176100629,"[14622, 7572]"
14622,14355,0.006329113924050633,"[14622, 14355]"
14622,18196,0.006329113924050633,"[14622, 18196]"
14622,2350,0.006329113924050633,"[14622, 2350]"
14622,13894,0.006329113924050633,"[14622, 13894]"
14622,4075,0.006329113924050633,"[14622, 4075]"
14622,13603,0.006329113924050633,"[14622, 13603]"
14622,2549,0.006369426751592357,"[14622, 2549]"
14622,17696,0.006369426751592357,"[14622, 17696]"
14622,1703,0.006369426751592357,"[14622, 1703]"
14622,523,0.006369426751592357,"[14622, 523]"
14622,18876,0.006369426751592357,"[14622, 18876]"
14622,12320,0.006369426751592357,"[14622, 12320]"
14622,13216,0.006369426751592357,"[14622, 13216]"
14622,13194,0.006369426751592357,"[14622, 13194]"
14622,18837,0.00641025641025641,"[14622, 18837]"
14622,12683,0.00641025641025641,"[14622, 12683]"
14622,12179,0.00641025641025641,"[14622, 12179]"
14622,13124,0.00641025641025641,"[14622, 13124]"
14622,14731,0.00641025641025641,"[14622, 14731]"
14622,18506,0.00641025641025641,"[14622, 18506]"
14622,875,0.00641025641025641,"[14622, 875]"
14622,18581,0.00641025641025641,"[14622, 18581]"
14622,4821,0.00641025641025641,"[14622, 4821]"
14622,13797,0.00641025641025641,"[14622, 13797]"
14622,13676,0.0064516129032258064,"[14622, 13676]"
14622,5696,0.0064516129032258064,"[14622, 5696]"
14622,3966,0.0064516129032258064,"[14622, 3966]"
14622,5372,0.0064516129032258064,"[14622, 5372]"
14622,12853,0.0064516129032258064,"[14622, 12853]"
14622,13346,0.0064516129032258064,"[14622, 13346]"
14622,5958,0.0064516129032258064,"[14622, 5958]"
14622,4865,0.0064516129032258064,"[14622, 4865]"
14622,3915,0.006493506493506494,"[14622, 3915]"
14622,7354,0.006493506493506494,"[14622, 7354]"
14622,4284,0.006493506493506494,"[14622, 4284]"
14622,16065,0.006493506493506494,"[14622, 16065]"
14622,7659,0.006493506493506494,"[14622, 7659]"
